,website,region,Finanacial Status
1773,http://www.ict-toulouse.fr/fr/formations/disciplines-juridiques--sciences-sociales-et-communication/faculte-libre-de-droit.html,Occitanie,privé sous contrat
1774,http://www.ict-toulouse.fr/philosophie,Occitanie,privé sous contrat
1775,http://www.ict-toulouse.fr/theologie,Occitanie,privé sous contrat
1776,http://www.idaic-poitiers.com,Nouvelle-Aquitaine,privé
1777,http://www.idbl.fr,Provence-Alpes-Côte d'Azur,public
1778,http://www.idelca.fr/,Occitanie,privé reconnu par l'Etat
1779,http://www.idheo.com,Pays de la Loire,privé sous contrat
1780,http://www.idpces-brest.com,Bretagne,privé
1781,http://www.idrac-bs.fr,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
1782,http://www.ieaparis.fr,Ile-de-France,privé
1783,http://www.iecpau.fr,Nouvelle-Aquitaine,privé
1784,http://www.ieftourisme.com,Auvergne-Rhône-Alpes,privé
1785,http://www.ieftourisme.com,Ile-de-France,privé
1786,http://www.iej-paris.com,Ile-de-France,privé
1787,http://www.iems.fr,Occitanie,privé
1788,http://www.ieqt.org,Bretagne,public
1789,http://www.iesa.fr,Ile-de-France,privé reconnu par l'Etat
1790,http://www.iesca.fr,Occitanie,privé hors contrat
1791,http://www.iesca.fr/ecole-iesca-lille,Hauts-de-France,privé
1792,http://www.iesm.fr/,Provence-Alpes-Côte d'Azur,public
1793,http://www.ifag.com,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
1794,http://www.ifag.com,Bourgogne-Franche-Comté,privé
1795,http://www.ifag.com,Occitanie,privé
1796,http://www.ifag.com,Pays de la Loire,privé
1797,http://www.ifaid.org,Nouvelle-Aquitaine,privé
1798,http://www.ifaparis.com,Ile-de-France,privé
1799,http://www.ifas-ifsi-gonesse.fr,Ile-de-France,public
1800,http://www.ifasifsilaon.com/,Hauts-de-France,public
1801,http://www.ifat-ecole-architecture-interieure-vannes.fr,Bretagne,privé
1802,http://www.ifc-institutfonctioncommerciale.fr/,Martinique,privé hors contrat
1803,http://www.ifc.fr,Provence-Alpes-Côte d'Azur,privé
1804,http://www.ifce.fr,Pays de la Loire,public
1805,http://www.ifchurennes.fr/ifmem,Bretagne,public
1806,http://www.ifchurennes.fr/ifsi,Bretagne,public
1807,http://www.ifchurennes.fr/ipde,Bretagne,public
1808,http://www.ifen-formation.com,Normandie,privé sous contrat
1809,http://www.ifepsa.uco.fr,Pays de la Loire,privé sous contrat
1810,http://www.ifergo-berck.com/,Hauts-de-France,privé reconnu par l'Etat
1811,http://www.iffcam.net,Nouvelle-Aquitaine,public
1812,http://www.ifide.net,Grand Est,privé
1813,http://www.ifits.fr,Ile-de-France,public
1814,http://www.ifme.fr,Occitanie,privé sous contrat
1815,http://www.ifmk-dijon.fr/,Bourgogne-Franche-Comté,privé sous contrat
1816,http://www.ifmk.fr,Ile-de-France,privé sous contrat
1817,http://www.ifmkberck.com/,Hauts-de-France,privé sous contrat
1818,http://www.ifmparis.fr,Ile-de-France,privé reconnu par l'Etat
1819,http://www.ifms-sens.fr,Bourgogne-Franche-Comté,public
1820,http://www.ifmsalbi.fr,Occitanie,public
1821,http://www.ifmsdugers.fr,Occitanie,public
1822,http://www.ifoga.fr,Provence-Alpes-Côte d'Azur,privé sous contrat
1823,http://www.ifp-school.com,Ile-de-France,public
1824,http://www.ifpek.org,Bretagne,privé sous contrat
1825,http://www.ifpm-orleans.fr/,Centre-Val de Loire,public
1826,http://www.ifpm-orleans.fr/psychomotricien,Centre-Val de Loire,public
1827,http://www.ifpvps.fr,Provence-Alpes-Côte d'Azur,public
1828,http://www.ifrass.fr,Occitanie,privé sous contrat
1829,http://www.ifsc-formation.fr/formations/formations-metiers-du-sport/,Occitanie,privé sous contrat
1830,http://www.ifsi-annecy.fr,Auvergne-Rhône-Alpes,public
1831,http://www.ifsi-annemasse.fr/,Auvergne-Rhône-Alpes,public
1832,http://www.ifsi-argenteuil.fr,Ile-de-France,public
1833,http://www.ifsi-berck.fr,Hauts-de-France,public
1834,http://www.ifsi-chgr.fr,Bretagne,public
1835,http://www.ifsi-chs-sarthe.fr,Pays de la Loire,public
1836,http://www.ifsi-clermont60.fr/,Hauts-de-France,public
1837,http://www.ifsi-creusot-montceau.com,Bourgogne-Franche-Comté,public
1838,http://www.ifsi-diaconesses.fr,Ile-de-France,privé sous contrat
1839,http://www.ifsi-duchalonnais.fr,Bourgogne-Franche-Comté,public
1840,http://www.ifsi-fecamp.fr,Normandie,public
1841,http://www.ifsi-ifas-chateaudun.fr/,Centre-Val de Loire,public
1842,http://www.ifsi-ifas-lafleche.fr,Pays de la Loire,public
1843,http://www.ifsi-ifas-lorient.fr,Bretagne,public
1844,http://www.ifsi-ifas-vichy.fr,Auvergne-Rhône-Alpes,public
1845,http://www.ifsi-ihfb92.fr,Ile-de-France,privé sous contrat
1846,http://www.ifsi-lille.com,Hauts-de-France,privé sous contrat
1847,http://www.ifsi-macon.fr/,Bourgogne-Franche-Comté,public
1848,http://www.ifsi-pays-erstein.fr,Grand Est,public
1849,http://www.ifsi-pontoise.fr,Ile-de-France,public
1850,http://www.ifsi-rouffach.com,Grand Est,public
1851,http://www.ifsi-saint-jacques.com/,Provence-Alpes-Côte d'Azur,privé reconnu par l'Etat
1852,http://www.ifsi-selestat.fr,Grand Est,public
1853,http://www.ifsi-troyes.fr,Grand Est,public
1854,http://www.ifsi-ussel.fr,Nouvelle-Aquitaine,public
1855,http://www.ifsi-vienne.fr,Auvergne-Rhône-Alpes,public
1856,http://www.ifsi.fr,Auvergne-Rhône-Alpes,public
1857,http://www.ifsi04.com,Provence-Alpes-Côte d'Azur,public
1858,http://www.ifsi08.fr,Grand Est,public
1859,http://www.ifsibeziers.com,Occitanie,public
1860,http://www.ifsilablancarde.com,Provence-Alpes-Côte d'Azur,privé sous contrat
1861,http://www.ifsinanterre.fr,Ile-de-France,public
1862,http://www.iftlm.fr,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
1863,http://www.igarun.univ-nantes.fr,Pays de la Loire,public
1864,http://www.igefi.net,Ile-de-France,privé
1865,http://www.igs-ecoles.com,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
1866,http://www.igs-ecoles.com,Ile-de-France,privé reconnu par l'Etat
1867,http://www.igs-ecoles.com/,Occitanie,privé
1868,http://www.iheal.univ-paris3.fr/,Ile-de-France,public
1869,http://www.iicp.fr/,Ile-de-France,privé hors contrat
1870,http://www.iim.fr,Ile-de-France,privé
1871,http://www.ijba.u-bordeaux-montaigne.fr/,Nouvelle-Aquitaine,public
1872,http://www.ikpo.fr,Hauts-de-France,privé
1873,http://www.ilci-education.fr,Ile-de-France,privé
1874,http://www.ileri.fr,Ile-de-France,privé
1875,http://www.ilfomer.unilim.fr,Nouvelle-Aquitaine,public
1876,http://www.iloi.fr,La Réunion,privé
1877,http://www.imf.asso.fr,Provence-Alpes-Côte d'Azur,privé sous contrat
1878,http://www.imislyon.com,Auvergne-Rhône-Alpes,privé
1879,http://www.immac-pau.com,Nouvelle-Aquitaine,privé sous contrat
1880,http://www.immac.fr,Pays de la Loire,privé sous contrat
1881,http://www.immaconcept-lemirail.com,Nouvelle-Aquitaine,privé sous contrat
1882,http://www.ims-nantes.com,Pays de la Loire,privé sous contrat
1883,http://www.imt-atlantique.fr,Bretagne,public
1884,http://www.imt-atlantique.fr,Pays de la Loire,public
1885,http://www.imt-mines-albi.fr,Occitanie,public
1886,http://www.ina-expert.com/enseignement-superieur,Ile-de-France,public
1887,http://www.inalco.fr/departement/afrique-ocean-indien,Ile-de-France,public
1888,http://www.inalco.fr/departement/asie-sud-himalaya,Ile-de-France,public
1889,http://www.inalco.fr/departement/asie-sud-pacifique,Ile-de-France,public
1890,http://www.inalco.fr/departement/communication-formation-interculturelles,Ile-de-France,public
1891,http://www.inalco.fr/departement/didactiques-langues,Ile-de-France,public
1892,http://www.inalco.fr/departement/etudes-coreennes,Ile-de-France,public
1893,http://www.inalco.fr/departement/etudes-hebraiques-juives,Ile-de-France,public
1894,http://www.inalco.fr/departement/etudes-japonaises,Ile-de-France,public
1895,http://www.inalco.fr/departement/etudes-russes,Ile-de-France,public
1896,http://www.inalco.fr/departement/eurasie,Ile-de-France,public
1897,http://www.inalco.fr/departement/europe,Ile-de-France,public
1898,http://www.inalco.fr/departement/langues-cultures-ameriques,Ile-de-France,public
1899,http://www.inalco.fr/departement/relations-internationales,Ile-de-France,public
1900,http://www.inalco.fr/departement/textes-informatique-multilinguisme,Ile-de-France,public
1901,http://www.inalco.fr/filiere/commerce-international,Ile-de-France,public
1902,http://www.inalco.fr/formations/departements-filieres-sections/etudes-arabes/presentation,Ile-de-France,public
1903,http://www.inalco.fr/formations/formations-diplomes/accueil-formations-diplomes/masters/master-sdl,Ile-de-France,public
1904,http://www.ineopole-mfr.com,Occitanie,privé sous contrat
1905,http://www.infa-formation.com,Ile-de-France,privé
1906,http://www.infn-lille.com,Hauts-de-France,privé reconnu par l'Etat
1907,http://www.infn.fr/sites/infn-bordeaux/,Nouvelle-Aquitaine,privé reconnu par l'Etat
1908,http://www.informatique.univ-paris-diderot.fr/,Ile-de-France,public
1909,http://www.ingemedia.net,Provence-Alpes-Côte d'Azur,public
1910,http://www.inja.fr,Ile-de-France,public
1911,http://www.inp.fr,Ile-de-France,public
1912,http://www.insa-centrevaldeloire.fr/fr/,Centre-Val de Loire,public
1913,http://www.insa-rennes.fr,Bretagne,public
1914,http://www.insa-rouen.fr,Normandie,public
1915,http://www.insa-toulouse.fr,Occitanie,public
1916,http://www.inshea.fr,Ile-de-France,public
1917,http://www.insic.fr,Grand Est,public
1918,http://www.inspe-bretagne.fr,Bretagne,public
1919,http://www.inspe-paris.fr,Ile-de-France,public
1920,http://www.inspe.unilim.fr,Nouvelle-Aquitaine,public
1921,http://www.insset.u-picardie.fr,Hauts-de-France,public
1922,http://www.institut-conciergerie.com,Ile-de-France,privé
1923,http://www.institut-etudescomptables.com/,Ile-de-France,privé reconnu par l'Etat
1924,http://www.institut-fenelon.org/,Provence-Alpes-Côte d'Azur,privé sous contrat
1925,http://www.institut-hazebrouck.eu,Hauts-de-France,privé sous contrat
1926,http://www.institut-juridique.com,Nouvelle-Aquitaine,privé
1927,http://www.institut-lemonnier.fr,Normandie,privé sous contrat
1928,http://www.institut-lestourelles.com/,Normandie,privé sous contrat
1929,http://www.institut-national-podologie.com,Grand Est,privé
1930,http://www.institut-nautique.com,Bretagne,privé
1931,http://www.institut-richemont.fr,Nouvelle-Aquitaine,privé sous contrat
1932,http://www.institut-rousseau.com,Occitanie,privé
1933,http://www.institut-rural-des-mauges.fr,Pays de la Loire,privé sous contrat
1934,http://www.institut-saint-lo.fr/,Normandie,privé sous contrat
1935,http://www.institut-st-christophe.com,Occitanie,privé sous contrat
1936,http://www.institut-superieur-environnement.com,Ile-de-France,privé
1937,http://www.institutdauphine.com,Ile-de-France,privé sous contrat
1938,http://www.institutdebijouterie.fr/,Pays de la Loire,privé
1939,http://www.institution-bellevue.fr,Occitanie,privé sous contrat
1940,http://www.institution-sainte-odile.org,Hauts-de-France,privé sous contrat
1941,http://www.institutionjeanpaul2.fr,Normandie,privé sous contrat
1942,http://www.institutionsaintaspais.fr,Ile-de-France,privé
1943,http://www.institutionsevigne.com,Auvergne-Rhône-Alpes,privé sous contrat
1944,http://www.institutionsevigne.org/,Normandie,privé sous contrat
1945,http://www.institutnicolasbarre.fr/,Hauts-de-France,privé sous contrat
1946,http://www.institutoptique.fr,Ile-de-France,privé reconnu par l'Etat
1947,http://www.institutoptique.fr,Nouvelle-Aquitaine,privé reconnu par l'Etat
1948,http://www.institutpsychomot-nord.com,Hauts-de-France,privé reconnu par l'Etat
1949,http://www.intechinfo.fr,Ile-de-France,privé
1950,http://www.intechmer.cnam.fr,Normandie,public
1951,http://www.internat-sourdun.fr,Ile-de-France,public
1952,http://www.ionis-stm.com,Ile-de-France,privé
1953,http://www.ipac-france.com,Auvergne-Rhône-Alpes,privé
1954,http://www.ipacbachelorfactory.com,Hauts-de-France,privé
1955,http://www.ipacbachelorfactory.com,Ile-de-France,privé
1956,http://www.ipacbachelorfactory.com,Normandie,privé hors contrat
1957,http://www.ipacbachelorfactory.com,Occitanie,privé
1958,http://www.ipacbachelorfactory.com,Pays de la Loire,privé
1959,http://www.ipag.edu,Ile-de-France,privé reconnu par l'Etat
1960,http://www.ipag.unilim.fr,Nouvelle-Aquitaine,public
1961,http://www.ipc-paris.fr,Ile-de-France,privé reconnu par l'Etat
1962,http://www.ipecomparis.com,Ile-de-France,privé hors contrat
1963,http://www.ipesud-prepa.fr/,Occitanie,privé
1964,http://www.ipesud.com,Occitanie,privé
1965,http://www.ipesup.fr,Ile-de-France,privé hors contrat
1966,http://www.ipgp.fr/fr,Ile-de-France,public
1967,http://www.ipj.eu,Ile-de-France,privé reconnu par l'Etat
1968,http://www.ipsa.fr,Ile-de-France,privé reconnu par l'Etat
1969,http://www.ipsa.fr,Occitanie,privé reconnu par l'Etat
1970,http://www.iptheologie.fr,Occitanie,privé
1971,http://www.ira-lille.gouv.fr,Hauts-de-France,public
1972,http://www.ira-lyon.gouv.fr,Auvergne-Rhône-Alpes,public
1973,http://www.ira-metz.fr,Grand Est,public
1974,http://www.ira-nantes.gouv.fr,Pays de la Loire,public
1975,http://www.ircom.fr/,Auvergne-Rhône-Alpes,privé
1976,http://www.ireo.org,Bretagne,privé sous contrat
1977,http://www.irfase.com,Ile-de-France,privé sous contrat
1978,http://www.iris-sup.org,Ile-de-France,privé
1979,http://www.irss.fr,Bretagne,privé sous contrat
1980,http://www.irss.fr/ecoles/irss-angers,Pays de la Loire,privé
1981,http://www.irts-fc.fr,Bourgogne-Franche-Comté,public
1982,http://www.irts-lorraine.fr,Grand Est,privé sous contrat
1983,http://www.irts-nouvelle-aquitaine.org,Nouvelle-Aquitaine,privé sous contrat
1984,http://www.irts-pacacorse.com,Provence-Alpes-Côte d'Azur,privé reconnu par l'Etat
1985,http://www.irtsca.fr,Grand Est,privé sous contrat
1986,http://www.irtsmontpellier.fr,Occitanie,privé sous contrat
1987,http://www.irtsnormandiecaen.fr/,Normandie,privé sous contrat
1988,http://www.irtsperpignan.fr,Occitanie,privé sous contrat
1989,http://www.irup.com,Auvergne-Rhône-Alpes,privé
1990,http://www.isa-lille.fr,Hauts-de-France,privé reconnu par l'Etat
1991,http://www.isae-supaero.fr,Occitanie,public
1992,http://www.isae-supmeca.fr,Ile-de-France,public
1993,http://www.isart.fr,Ile-de-France,privé
1994,http://www.isat.fr,Bourgogne-Franche-Comté,public
1995,http://www.isba-besancon.fr,Bourgogne-Franche-Comté,public
1996,http://www.iscom.fr,Auvergne-Rhône-Alpes,privé
1997,http://www.iscom.fr,Grand Est,privé
1998,http://www.iscom.fr,Ile-de-France,privé
1999,http://www.iscpa-ecoles.com,Occitanie,privé
2000,http://www.iscpa-paris.com,Ile-de-France,privé
2001,http://www.isdat.fr,Occitanie,public
2002,http://www.isec-aix.fr,Provence-Alpes-Côte d'Azur,public
2003,http://www.iseg.fr,Ile-de-France,privé
2004,http://www.iseg.fr/ecole-communication-toulouse/,Occitanie,privé
2005,http://www.iseg.fr/lille,Hauts-de-France,privé
2006,http://www.isen-brest.fr,Bretagne,privé reconnu par l'Etat
2007,http://www.isen-mediterranee.fr,Provence-Alpes-Côte d'Azur,privé reconnu par l'Etat
2008,http://www.isen-mediterranee.fr/,Provence-Alpes-Côte d'Azur,privé reconnu par l'Etat
2009,http://www.isep.fr,Ile-de-France,privé reconnu par l'Etat
2010,http://www.isepp.pf/,Collectivités d'outre-mer,privé sous contrat
2011,http://www.isfec-bretagne.org,Bretagne,privé sous contrat
2012,http://www.isfec-grandest.fr,Grand Est,privé sous contrat
2013,http://www.isfec-stmartin.fr,Centre-Val de Loire,privé sous contrat
2014,http://www.isfecafarec.net,Ile-de-France,privé sous contrat
2015,http://www.isfecnormandie.fr,Normandie,privé sous contrat
2016,http://www.isg.fr,Occitanie,privé
2017,http://www.isg.fr/,Grand Est,privé
2018,http://www.isipca.fr,Ile-de-France,privé reconnu par l'Etat
2019,http://www.isis-ingenieur.fr,Occitanie,public
2020,http://www.isit-paris.fr,Ile-de-France,privé reconnu par l'Etat
2021,http://www.ism-iae.uvsq.fr,Ile-de-France,public
2022,http://www.ismans.cesi.fr,Pays de la Loire,privé reconnu par l'Etat
2023,http://www.ismapp.com,Ile-de-France,privé reconnu par l'Etat
2024,http://www.isme.fr/,Pays de la Loire,privé
2025,http://www.isnab.com,Nouvelle-Aquitaine,privé sous contrat
2026,http://www.iso.fr,Occitanie,privé
2027,http://www.iso.fr,Provence-Alpes-Côte d'Azur,privé
2028,http://www.iso.fr/?utm_source=onisep&utm_medium=fiche-ecole,Ile-de-France,privé
2029,http://www.iso.fr/?utm_source=onisep&utm_medium=fiche-ecole,Pays de la Loire,privé
2030,http://www.isosteo.fr/,Auvergne-Rhône-Alpes,privé sous contrat
2031,http://www.ispac.fr,Centre-Val de Loire,privé
2032,http://www.ispn.fr,Normandie,privé hors contrat
2033,http://www.ispra.fr,Occitanie,privé
2034,http://www.isrp.fr,Ile-de-France,privé sous contrat
2035,http://www.isrp.fr/,Auvergne-Rhône-Alpes,privé sous contrat
2036,http://www.isrp.fr/,Provence-Alpes-Côte d'Azur,privé reconnu par l'Etat
2037,http://www.ista-bs.fr,Grand Est,privé sous contrat
2038,http://www.istc.fr,Hauts-de-France,privé reconnu par l'Etat
2039,http://www.isth.fr,Ile-de-France,privé
2040,http://www.istitutomarangoni.com,Ile-de-France,privé
2041,http://www.istom.fr,Pays de la Loire,privé reconnu par l'Etat
2042,http://www.isty.uvsq.fr,Ile-de-France,public
2043,http://www.isv-ndsc.fr/,Hauts-de-France,privé sous contrat
2044,http://www.isvin.fr,Occitanie,privé hors contrat
2045,http://www.itech.fr,Auvergne-Rhône-Alpes,privé reconnu par l'Etat
2046,http://www.itecom-artdesign.com,Provence-Alpes-Côte d'Azur,privé
2047,http://www.itecom-artdesign.com/,Ile-de-France,privé
2048,http://www.ites-formation.com,Bretagne,privé sous contrat
2049,http://www.iticparis.com,Ile-de-France,privé
2050,http://www.itm-graduateschool.com/au-coeur-du-technoparc,Pays de la Loire,privé
2051,http://www.itmparis.com,Ile-de-France,privé
2052,http://www.ito-osteopathie.fr,Occitanie,privé sous contrat
2053,http://www.its-pau.fr,Nouvelle-Aquitaine,privé sous contrat
2054,http://www.its-tours.com,Centre-Val de Loire,privé sous contrat
2055,http://www.its-tours.com/,Centre-Val de Loire,privé sous contrat
2056,http://www.itsmiparis.com,Ile-de-France,privé
2057,http://www.itsra.net,Auvergne-Rhône-Alpes,privé sous contrat
2058,http://www.iuspx.fr/,Ile-de-France,privé reconnu par l'Etat
2059,http://www.iut-a.univ-lille.fr,Hauts-de-France,public
2060,http://www.iut-a.univ-lille.fr/,Hauts-de-France,public
2061,http://www.iut-amiens.fr/,Hauts-de-France,public
2062,http://www.iut-blagnac.fr,Occitanie,public
2063,http://www.iut-bm.univ-fcomte.fr/,Bourgogne-Franche-Comté,public
2064,http://www.iut-brest.fr,Bretagne,public
2065,http://www.iut-clermont.fr,Auvergne-Rhône-Alpes,public
2066,http://www.iut-evry.fr,Ile-de-France,public
2067,http://www.iut-evry.fr/,Ile-de-France,public
2068,http://www.iut-laval.univ-lemans.fr,Pays de la Loire,public
2069,http://www.iut-lens.univ-artois.fr,Hauts-de-France,public
2070,http://www.iut-mantes.uvsq.fr,Ile-de-France,public
2071,http://www.iut-metz.univ-lorraine.fr,Grand Est,public
2072,http://www.iut-montpellier-sete.fr,Occitanie,public
2073,http://www.iut-moselle-est.univ-lorraine.fr,Grand Est,public
